time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
31184,-5.24,1.88,8.13,-0.83,3.11,-0.34
31185,-5.2,1.95,8.11,-1.3,2.73,-0.43
31186,-5.25,1.96,8.07,-2.11,2.54,-0.71
31187,-5.26,2.02,8.08,-2.77,2.17,-0.74
31189,-5.1,2.07,8.07,-3.27,2.14,-0.62
31190,-5.06,1.99,8.02,-3.4,2.48,-0.71
31191,-5.03,1.96,8.08,-3.55,2.76,-1.03
31192,-5.04,2.01,8.05,-3.77,2.79,-0.96
31193,-5.06,1.96,8.06,-4.15,2.54,-1.12
31194,-5.03,1.94,8.02,-4.24,2.64,-1.34
31195,-4.98,1.88,8.07,-3.99,3.01,-1.31
31197,-5.02,1.85,8.16,-3.84,3.23,-1.34
31198,-5.06,1.83,8.07,-3.59,3.17,-1.31
31199,-5.0,1.86,8.11,-3.4,3.29,-1.31
31200,-4.98,1.88,8.16,-2.9,3.51,-1.4
31201,-5.03,1.87,8.15,-2.52,3.58,-1.34
31202,-5.15,1.83,8.12,-2.55,3.67,-1.46
31203,-5.2,1.76,8.06,-2.9,3.79,-1.37
31205,-5.31,1.76,8.15,-3.46,3.32,-1.78
31206,-5.42,1.84,8.13,-4.09,2.82,-1.93
31207,-5.39,1.95,8.19,-4.65,2.6,-1.87
31208,-5.31,1.9,8.16,-4.71,2.23,-1.78
31209,-5.34,1.82,8.17,-4.3,1.79,-2.0
31210,-5.28,1.76,8.17,-3.52,1.48,-2.18
31212,-4.8,1.74,8.21,-0.83,1.1,-2.72
31213,-4.17,1.67,8.24,6.52,-0.06,-4.44
31214,-2.28,0.7,8.93,14.07,-3.31,-7.38
31215,-1.86,-0.05,8.41,11.69,-0.59,-8.04
31216,-4.23,1.19,6.37,8.21,8.49,-5.19
31217,-6.24,2.76,5.79,3.36,13.65,-1.15
31218,-6.8,3.27,8.12,-3.12,10.77,0.48
31220,-6.4,2.78,8.63,-7.53,5.08,-1.12
31221,-5.66,2.27,9.11,-8.91,0.51,-3.47
31222,-5.16,1.86,9.12,-8.37,0.07,-4.97
31223,-5.11,1.66,8.75,-7.0,2.39,-4.88
31224,-5.15,1.59,8.49,-5.06,3.51,-4.44
31225,-5.1,1.49,8.26,-2.33,3.26,-3.91
31226,-4.91,1.17,8.0,0.42,2.57,-3.94
31228,-5.1,1.29,7.66,2.02,2.54,-3.94
31229,-5.25,1.51,7.7,2.61,3.58,-3.37
31230,-5.1,1.57,8.22,1.89,3.54,-3.41
31231,-5.04,1.52,8.41,0.95,3.26,-3.75
31232,-5.07,1.64,8.31,0.77,3.29,-3.84
31233,-5.2,1.84,8.36,1.2,3.01,-3.56
31234,-5.58,2.05,8.33,2.27,2.32,-3.41
31236,-5.53,2.0,8.26,2.83,1.63,-3.22
31237,-5.28,1.98,8.16,2.52,1.6,-3.12
31238,-5.19,2.02,8.14,1.92,1.54,-2.75
31239,-5.2,1.97,8.16,1.74,1.67,-3.0
31240,-5.05,1.66,8.25,2.33,1.07,-3.84
31241,-4.87,1.66,8.17,4.05,0.32,-4.72
31242,-4.37,1.28,8.05,4.99,-0.49,-5.53
31244,-4.31,1.17,7.92,3.36,0.19,-6.35
31245,-4.38,1.38,7.86,2.14,2.14,-6.88
31246,-4.59,1.81,7.93,3.21,3.17,-6.41
31247,-4.94,2.38,7.89,5.3,3.98,-5.13
31248,-5.26,2.75,7.91,6.62,4.76,-4.06
31249,-5.24,2.82,8.14,6.56,3.95,-3.84
31250,-5.19,2.62,8.4,5.4,2.79,-4.34
31251,-5.28,1.85,8.18,3.64,2.42,-5.41
31253,-5.27,1.86,8.13,2.08,2.92,-6.35
31254,-4.95,1.81,8.2,1.08,3.14,-7.13
31255,-4.6,1.51,8.24,-1.21,3.48,-7.94
31256,-4.57,1.2,8.05,-3.55,5.01,-8.91
31257,-4.63,1.3,7.93,-3.46,5.83,-9.01
31258,-4.75,1.62,7.94,-1.83,5.8,-8.22
31260,-5.13,1.79,7.8,1.17,6.42,-7.16
31261,-5.31,1.89,8.11,3.96,6.17,-6.63
31262,-5.19,1.79,8.44,5.43,5.58,-6.28
31263,-5.1,1.55,8.54,4.77,5.55,-6.72
31264,-5.02,1.45,8.51,3.9,5.67,-7.6
31265,-5.09,1.58,8.49,4.4,4.89,-7.72
31266,-5.28,1.76,8.35,5.49,4.95,-7.19
31267,-5.52,2.11,8.27,5.77,6.49,-6.63
31269,-5.3,2.1,8.33,5.12,6.49,-6.6
31270,-5.14,1.92,8.09,4.93,5.55,-7.13
31271,-4.95,1.58,8.01,4.43,5.14,-7.94
31272,-4.73,1.29,7.99,2.74,5.77,-8.98
31273,-4.47,1.2,7.96,1.14,6.92,-9.73
31274,-4.32,1.26,8.0,1.14,7.64,-9.88
31275,-4.64,1.92,7.74,3.14,8.39,-9.51
31277,-5.39,2.28,7.71,5.4,9.71,-8.38
31278,-5.9,2.48,7.98,6.71,9.9,-7.22
31279,-5.8,2.2,8.55,5.21,8.36,-7.19
31280,-5.65,1.69,8.67,2.46,7.68,-8.13
31281,-5.48,1.58,8.6,0.83,7.08,-8.94
31282,-5.34,1.63,8.55,1.36,6.42,-8.91
31283,-5.32,1.85,8.17,3.55,6.89,-8.48
31285,-5.36,1.9,8.27,5.37,8.08,-7.69
31286,-5.58,1.87,8.44,6.31,8.3,-6.63
31287,-5.8,1.53,8.27,6.68,8.02,-6.38
31288,-5.79,1.45,8.25,7.46,7.61,-7.0
31289,-5.23,1.46,8.51,7.12,6.58,-8.29
31290,-4.63,1.01,8.6,4.52,6.99,-9.79
31291,-4.32,0.78,8.34,2.86,8.11,-10.48
31293,-4.11,1.38,8.3,5.05,9.11,-10.45
31294,-4.27,1.76,7.96,10.56,10.55,-10.29
31295,-4.67,2.06,7.96,14.54,12.46,-9.88
31296,-4.77,1.9,8.2,14.47,13.09,-10.13
31297,-4.73,0.91,8.28,12.03,13.43,-13.26
31298,-4.7,0.42,8.08,8.87,14.75,-16.17
31299,-4.81,1.09,8.11,8.15,15.37,-16.49
31300,-5.18,2.65,8.15,10.59,14.9,-14.3
31302,-5.41,2.88,8.23,12.13,15.44,-12.36
31303,-5.4,2.78,8.38,10.53,16.56,-11.45
31304,-5.47,2.2,8.6,7.31,17.5,-11.64
31305,-5.72,1.68,8.99,7.21,16.63,-11.95
31306,-5.94,1.45,9.17,10.75,14.97,-11.64
31307,-6.0,1.42,9.18,16.35,13.47,-10.76
31308,-5.66,1.34,9.43,20.39,11.65,-10.26
31310,-5.44,1.25,9.17,20.08,12.31,-10.29
31311,-5.18,1.35,8.71,17.7,14.34,-10.38
31312,-4.88,1.7,8.35,17.7,15.56,-10.26
31313,-4.7,1.96,8.21,19.89,15.56,-10.04
31314,-4.65,2.09,8.28,21.89,16.09,-9.48
31315,-4.88,1.95,8.14,20.98,18.13,-9.32
31316,-5.11,1.89,8.11,19.2,19.76,-9.82
31318,-4.91,2.1,8.34,19.23,20.04,-10.1
31319,-5.06,2.26,8.53,21.2,20.04,-9.92
31320,-5.31,2.17,8.74,22.8,20.85,-8.91
31321,-5.32,1.8,8.79,22.33,22.67,-8.82
31322,-4.95,1.67,8.86,21.67,23.45,-9.51
31323,-4.69,1.8,9.02,23.05,22.45,-10.07
31324,-4.5,1.72,8.91,24.58,22.64,-10.2
31325,-4.67,1.74,8.45,24.77,25.08,-10.42
31327,-4.77,1.77,8.34,23.61,27.74,-10.76
31328,-4.85,1.87,8.41,22.52,29.4,-11.29
31329,-4.89,2.18,8.66,22.24,30.12,-11.48
31330,-5.0,2.36,8.87,23.42,30.05,-11.76
31331,-4.89,2.27,9.0,23.93,30.62,-12.58
31332,-4.89,2.3,9.02,22.61,32.12,-12.86
31333,-4.65,2.17,8.98,20.39,34.62,-13.01
31335,-4.46,2.24,9.3,18.54,35.53,-13.04
31336,-4.22,2.08,9.52,17.92,35.94,-13.39
31337,-4.41,1.76,9.17,19.83,38.16,-14.58
31338,-4.78,1.85,8.64,21.92,41.13,-15.14
31339,-4.92,1.81,8.68,23.77,42.88,-14.67
31340,-5.13,1.82,9.03,25.02,43.14,-14.92
31341,-4.93,1.98,9.13,24.4,44.17,-15.61
31343,-4.89,2.11,8.72,22.45,47.58,-15.83
31344,-4.86,2.09,8.83,20.58,50.43,-16.05
31345,-4.34,2.03,9.19,18.89,52.84,-17.02
31346,-3.64,1.9,9.74,18.2,53.68,-18.05
31347,-2.96,1.84,10.3,17.76,54.34,-18.3
31348,-2.47,1.43,10.03,15.1,58.35,-18.27
31349,-2.05,0.86,9.22,10.75,65.61,-18.43
31351,-2.01,0.68,9.28,8.5,73.18,-18.77
31352,-1.85,0.24,9.92,9.97,77.91,-19.4
31353,-1.7,0.0,10.42,13.28,81.66,-20.18
31354,-1.61,-0.32,10.7,17.13,86.01,-21.65
31355,-1.43,-0.58,11.05,20.51,90.49,-23.87
31356,-1.21,-0.5,11.05,24.83,96.06,-26.44
31357,-1.53,0.14,9.98,31.06,103.1,-28.44
31359,-1.87,0.4,9.24,39.11,112.02,-30.29
31360,-2.33,0.77,8.73,46.3,120.35,-31.13
31361,-2.48,1.02,8.98,50.31,125.67,-31.2
31362,-2.41,1.17,9.26,53.47,130.39,-32.11
31363,-2.4,1.29,9.33,59.45,136.5,-33.42
31364,-2.43,1.56,9.39,64.39,142.66,-34.55
31365,-2.23,2.62,10.4,64.64,147.58,-34.3
31367,-2.09,2.9,10.87,61.45,152.46,-33.45
31368,-2.07,2.83,10.87,59.54,157.65,-33.26
31369,-1.97,2.99,10.92,59.42,162.69,-32.92
31370,-1.78,2.66,10.89,59.17,167.67,-33.39
31371,-1.61,2.15,11.0,59.39,173.02,-34.83
31372,-1.57,1.97,10.94,62.27,178.31,-35.7
31373,-1.52,1.61,10.84,66.46,183.41,-36.52
31374,-1.04,1.43,10.32,72.78,192.08,-37.8
31376,-0.94,1.33,9.83,80.45,200.22,-39.24
31377,-0.69,1.25,9.37,89.02,208.67,-40.56
31378,-0.59,1.1,9.3,95.35,217.18,-42.21
31379,-0.5,1.13,9.17,99.7,224.79,-43.87
31380,-0.21,1.26,9.12,104.05,232.86,-45.56
31381,-0.02,1.44,9.06,107.18,242.13,-46.91
31382,-0.58,1.7,8.93,108.81,252.11,-48.97
31384,-0.86,1.95,9.15,109.02,259.15,-51.01
31385,-1.34,2.39,9.3,107.27,265.41,-52.57
31386,-2.04,2.55,9.01,103.52,271.8,-54.61
31387,-2.83,2.61,9.05,98.32,277.15,-56.42
31388,-3.47,2.44,9.68,93.56,280.0,-58.33
31389,-3.65,2.31,10.71,90.0,280.94,-61.31
31390,-3.8,2.03,10.48,87.05,283.63,-65.16
31392,-4.13,1.94,9.89,80.26,288.32,-68.82
31393,-4.37,1.73,10.15,65.8,291.29,-72.98
31394,-4.19,1.43,10.12,54.88,292.86,-78.9
31395,-3.9,1.19,9.74,49.9,293.64,-86.16
31396,-3.66,1.09,9.76,50.84,294.74,-93.76
31397,-3.38,0.96,9.84,56.79,295.39,-99.99
31398,-2.06,3.36,9.21,62.01,297.87,-101.84
31400,-2.39,4.58,7.8,57.57,305.22,-99.55
31401,-3.54,4.31,7.28,42.95,314.61,-97.99
31402,-4.42,3.85,7.29,31.22,320.53,-100.52
31403,-4.92,3.63,6.8,27.99,325.35,-105.75
31404,-5.33,3.71,6.34,34.6,331.54,-110.44
31405,-5.92,4.02,5.75,44.71,336.55,-112.38
31406,-5.32,5.98,7.16,46.33,338.62,-110.01
31408,-4.99,6.62,7.38,36.44,341.06,-105.06
31409,-5.31,6.35,8.42,21.2,343.0,-101.62
31410,-6.13,5.32,8.96,6.43,344.0,-103.65
31411,-6.89,4.07,8.96,-4.56,345.85,-109.88
31412,-7.79,4.04,8.1,-7.4,350.95,-113.26
31413,-8.94,3.71,7.58,-2.08,354.33,-117.23
31414,-9.36,3.45,9.17,4.15,353.39,-120.93
31416,-9.19,4.46,8.7,5.37,352.61,-121.02
31417,-9.13,5.54,9.33,2.83,351.61,-117.61
31418,-9.4,5.88,9.43,1.33,350.48,-114.95
31419,-10.01,5.97,9.77,3.11,349.54,-113.98
31420,-10.7,6.86,9.62,6.24,349.45,-110.66
31421,-11.11,8.61,9.06,5.43,350.13,-104.84
31422,-12.3,7.87,9.41,-5.59,348.44,-102.68
31424,-13.54,6.28,10.46,-19.11,344.5,-106.72
31425,-14.75,5.71,11.47,-26.87,338.02,-114.04
31426,-15.5,5.5,12.63,-29.78,329.82,-118.46
31427,-16.23,5.62,13.71,-32.6,320.43,-119.55
31428,-17.21,5.66,14.59,-35.26,311.39,-119.05
31429,-18.51,5.67,14.99,-36.17,302.72,-118.14
31430,-19.5,5.7,15.79,-36.64,290.54,-116.8
31432,-19.64,5.65,16.0,-38.48,278.65,-114.86
31433,-20.04,5.58,16.01,-42.18,266.69,-112.85
31434,-20.39,5.63,16.0,-47.06,255.3,-111.13
31435,-20.53,5.63,16.25,-54.26,243.03,-109.47
31436,-20.44,5.51,16.38,-61.24,231.7,-108.22
31437,-20.38,5.33,16.32,-67.68,219.62,-107.63
31439,-20.32,5.25,15.83,-73.19,207.42,-108.38
31440,-19.96,5.17,15.1,-77.57,194.62,-109.57
31441,-19.22,5.38,13.96,-81.7,184.98,-109.97
31442,-18.1,5.42,12.35,-86.56,178.65,-109.29
31443,-17.0,5.3,10.62,-91.12,174.8,-108.38
31444,-15.77,4.75,9.08,-94.1,170.86,-107.47
31445,-12.83,6.43,7.46,-90.72,165.23,-101.3
31447,-11.74,6.56,6.75,-82.67,161.63,-93.07
31448,-11.03,5.69,5.98,-75.41,160.78,-87.97
31449,-10.63,4.63,5.54,-71.91,160.94,-86.66
31450,-10.41,3.79,5.11,-72.16,160.47,-87.85
31451,-10.18,2.33,4.87,-81.42,156.21,-94.51
31452,-5.97,-0.5,6.61,-96.95,142.63,-105.81
31454,-3.46,-0.53,6.26,-111.28,126.7,-115.51
31455,-2.88,-0.55,5.93,-138.26,119.6,-118.36
31456,-5.08,-0.89,5.19,-171.47,126.79,-117.11
31457,-11.15,-1.72,3.08,-185.27,145.23,-115.42
31458,-16.86,1.19,3.32,-155.22,153.18,-104.62
31459,-22.34,6.26,9.93,-105.77,146.2,-86.94
31461,-23.17,4.91,12.92,-61.24,133.08,-70.82
31462,-24.09,4.07,14.61,-40.99,122.6,-60.34
31463,-24.26,3.82,15.69,-35.45,107.39,-50.54
31464,-23.52,3.6,16.86,-35.23,86.48,-43.06
31465,-21.8,1.85,17.05,-28.47,66.14,-40.96
31466,-18.32,2.25,15.47,-13.69,54.12,-40.27
31468,-16.73,3.02,14.17,3.46,46.86,-36.71
31469,-15.32,3.64,13.41,14.72,40.04,-30.32
31470,-13.81,3.99,14.46,15.98,28.39,-23.91
31471,-12.62,4.15,15.51,17.1,14.0,-20.43
31472,-11.68,4.33,14.94,22.3,3.98,-19.46
31473,-10.74,4.86,13.14,29.15,-0.74,-17.18
31474,-9.58,5.3,10.88,30.34,-1.62,-14.83
31476,-5.96,5.74,6.64,25.37,-3.72,-13.48
31477,-3.74,6.04,4.86,14.79,-4.72,-13.14
31478,-1.82,6.21,4.05,0.89,-4.44,-13.08
31479,-0.28,5.93,4.01,-12.16,-4.78,-15.42
31480,0.76,5.63,3.97,-28.53,-4.53,-18.74
31481,1.49,5.51,3.72,-46.9,-2.65,-21.4
31482,2.33,5.44,3.23,-65.02,0.51,-23.25
31484,2.44,5.25,2.21,-73.97,5.36,-24.94
31485,2.35,4.82,1.4,-78.1,10.84,-26.69
31486,2.33,4.05,0.82,-82.71,16.16,-27.82
31487,2.49,3.29,0.17,-88.09,21.82,-29.54
31488,2.5,2.42,-0.61,-93.25,28.46,-32.54
31489,2.41,1.46,-1.32,-99.23,35.91,-36.77
31490,1.7,-0.41,-2.15,-106.55,45.36,-42.62
31492,1.08,-1.26,-2.19,-110.53,54.43,-48.97
31493,-0.05,-1.97,-1.89,-109.06,63.76,-55.23
31494,-1.89,-1.76,-1.28,-101.64,72.81,-59.15
31495,-3.65,-0.21,0.06,-90.87,78.69,-57.77
31496,-5.5,0.74,1.4,-82.96,81.32,-53.95
31498,-8.83,1.93,5.65,-73.57,80.04,-48.25
31499,-9.97,2.26,8.18,-65.18,74.03,-44.75
31500,-11.18,2.8,10.14,-58.51,65.04,-40.9
31501,-12.05,3.27,11.83,-55.01,55.94,-36.89
31502,-12.42,3.43,13.47,-51.47,44.51,-33.67
31503,-12.35,3.35,14.51,-47.03,32.18,-31.42
31504,-11.36,3.02,14.6,-41.42,19.13,-29.35
31506,-10.56,3.01,13.73,-35.67,9.43,-27.1
31507,-9.71,3.09,12.44,-29.66,1.82,-24.37
31508,-8.52,2.57,11.75,-26.34,-5.97,-22.18
31509,-7.33,2.41,10.75,-24.43,-13.76,-19.96
31510,-6.35,2.5,9.89,-23.21,-18.49,-17.93
31511,-4.97,2.74,8.67,-22.58,-21.46,-15.61
31513,-4.71,2.81,8.35,-23.08,-24.37,-12.76
31514,-4.63,2.84,8.15,-23.9,-26.94,-10.48
31515,-4.76,2.83,7.86,-24.59,-29.69,-8.19
31516,-4.8,2.71,7.83,-25.24,-33.26,-5.5
31517,-4.72,2.53,7.96,-25.15,-36.67,-2.97
31518,-4.81,2.1,8.2,-24.12,-40.24,-0.49
31520,-4.87,1.88,8.36,-22.24,-44.4,1.76
31521,-4.83,1.7,8.51,-20.08,-48.75,3.7
31522,-4.68,1.64,8.48,-17.61,-53.04,6.08
31523,-4.54,1.51,8.54,-14.91,-57.21,8.08
31524,-4.36,1.46,8.53,-12.29,-61.81,10.65
31525,-4.05,1.4,8.36,-9.94,-64.84,12.68
31527,-3.19,1.31,7.98,-6.09,-68.32,14.97
31528,-2.88,1.31,7.71,-2.58,-71.79,17.13
31529,-2.6,1.23,7.37,0.39,-74.83,19.29
31530,-2.28,1.23,7.2,2.89,-77.3,20.88
31531,-1.88,1.19,6.95,5.08,-79.65,22.45
31532,-1.54,1.24,6.75,6.84,-81.74,23.82
31533,-0.96,1.32,6.15,8.34,-83.5,25.14
31535,-0.66,1.24,5.87,9.5,-84.9,26.23
31536,-0.44,1.26,5.65,10.22,-86.44,27.27
31537,-0.19,1.23,5.4,10.53,-87.75,28.05
31538,0.03,1.18,5.2,10.66,-88.91,28.8
31539,0.22,1.23,5.03,10.81,-89.91,29.36
31540,0.44,1.23,4.79,10.66,-90.26,29.86
31541,0.56,1.24,4.68,10.03,-90.88,30.18
31542,0.53,1.25,4.46,9.18,-91.85,30.8
31543,0.53,1.11,4.33,8.5,-92.6,31.43
31545,0.58,1.08,4.21,7.81,-93.17,31.46
31546,0.69,1.12,4.26,7.28,-94.07,31.59
31547,0.73,1.11,4.34,6.27,-95.08,31.74
31548,0.79,1.06,4.25,5.24,-96.08,31.74
31549,0.76,1.02,4.22,4.21,-96.86,31.59
31550,0.74,0.91,4.15,3.27,-97.52,31.49
31551,0.74,0.76,3.79,2.61,-98.21,31.49
31552,0.73,0.64,3.83,2.3,-99.27,31.52
31554,0.76,0.61,3.84,2.71,-100.3,31.77
31555,0.73,0.51,3.74,3.55,-100.68,31.93
31556,0.66,0.41,3.75,3.61,-101.21,31.68
31557,0.76,0.23,4.01,2.71,-102.46,31.46
31558,0.77,0.21,4.02,2.36,-103.46,31.27
31559,0.74,0.26,3.91,2.71,-104.12,30.9
31560,0.65,0.15,3.88,2.55,-104.43,30.58
31561,0.29,0.01,3.79,1.89,-105.09,30.4
